
1993-11-18,18:08:18,3.95,-76.41,15.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-18,23:40:36,6.81,-73.04,155.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,02:12:40,4.73,-74.67,11.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,03:50:04,6.73,-73.0,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,04:40:22,6.81,-74.74,18.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,04:42:21,6.77,-74.69,4.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,05:00:40,6.85,-72.99,5.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,06:57:37,4.44,-73.85,0.0,2.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,08:56:05,6.73,-73.0,155.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,10:10:22,6.73,-73.08,150.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,11:35:02,6.73,-74.68,11.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,12:18:45,6.81,-73.17,155.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,13:26:05,6.79,-73.08,150.0,3.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,14:33:15,6.75,-73.04,150.0,3.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,14:48:18,6.88,-74.76,30.0,2.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,16:42:34,6.8,-73.13,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-19,19:26:15,7.04,-73.87,35.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,00:00:42,4.73,-74.67,8.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,02:16:56,6.92,-73.14,140.0,2.9,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,03:33:42,2.47,-79.69,38.0,4.1,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,12:53:10,2.06,-78.39,0.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,14:25:55,6.76,-74.7,7.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,16:57:27,6.75,-73.03,150.0,3.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,17:04:58,3.87,-74.48,10.0,2.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,18:11:33,6.76,-73.02,150.0,3.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-20,18:42:51,2.88,-76.56,3.0,2.0,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,01:51:04,5.87,-73.84,20.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,02:55:04,4.4,-75.34,2.0,2.5,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,03:19:27,3.63,-75.76,2.0,2.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,04:16:02,3.59,-74.32,0.0,2.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,05:05:18,4.76,-74.82,9.0,1.8,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,07:40:51,4.75,-74.84,7.0,2.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,07:57:05,6.92,-73.01,160.0,3.6,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,09:07:44,3.87,-73.84,20.0,2.2,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,10:45:30,6.8,-73.11,160.0,4.4,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,12:20:04,6.83,-73.1,150.0,3.3,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
1993-11-21,14:54:59,4.76,-74.84,4.0,1.7,,sin_rms,sin_gap,sin_elat,sin_elon,,sin_eprof
